"lat","lng","nfollow","is_rt","nsec"
-10.861639,-53.104038,59,0,127000
37.211164,-119.662127,464,0,128000
38.460478,-0.819875,226,1,128000
33.7490987,-84.3901849,302,1,128000
-22.275276,-42.419415,1878,0,128000
-19.847246,-43.905387,175,0,128000
19.43253,-99.13321,1064,1,128000
-23.1972424,-66.0593506868,435,1,128000
9.749959,-63.170031,15443,0,128000
9.749959,-63.170031,15443,0,128000
39.390897,-99.066067,450,1,128000
19.7027684,-101.1923188,598,1,128000
42.812788,-1.643333,4421,0,128000
45.53640175,-122.63090815,218,0,128000
39.390897,-99.066067,308,1,128000
7.999998739,-65.999995542,78,1,128000
39.108204,-120.170516,1589,1,128000
20.666666972,-103.333325915,2177,1,129000
28.6139391,77.2090212,7214,1,129000
42.6334247,-71.3161718,683,1,129000
43.306511,-1.999898,954,1,129000
39.759997789,-98.499998911,176,0,129000
30.3450659,-97.7103747,1479,1,129000
10.488007909,-66.879186007,182,0,129000
43.133388874,-80.74969989,541,1,129000
10.170488,-68.001121,391,1,129000
40.463667,-3.74922,4607,1,129000
-34.921448644,-57.954529641,4230,1,129000
10.070425,-70.949415,12912,1,129000
10.495368,-66.848877,62,1,129000
40.4167754,-3.7037902,1084,0,129000
19.43253,-99.13321,219,0,129000
42.9708588,-82.424905702,40,0,129000
10.488007909,-66.879186007,17625,0,129000
20.4229839,-86.9223432,335,0,129000
41.894738814,12.483896894,1177,1,129000
20.4229839,-86.9223432,338,0,129000
10.495368,-66.848877,2841,1,129000
38.892062,-77.019912,1474,0,130000
40.094339,-75.126125,10801,0,130000
21.521757,-77.781167,183,1,130000
36.1626638,-86.7816016,403,0,130000
-1.6657255075,-83.60079997,212764,0,130000
34.053717,-118.2427266,13191,0,130000
8.531663,-80.134925,668,1,130000
45.160305969,10.797838045,13,1,130000
42.866867,-85.665499,1319,1,130000
41.387917,2.169919,155,1,130000
25.775084,-80.194702,191,1,130000
7.999998739,-65.999995542,11611,0,130000
-31.456639,-64.207983,613,1,130000
38.9333,-76.549698,712,0,130000
19.4325301,-99.1332102,1506,1,130000
15.697411,100.125438,486,1,130000
9.970512,-84.196793,23,1,130000
-34.60402,-58.381563,20,0,130000
7.999998739,-65.999995542,1209,1,130000
7.159467,-66.245689,9099,1,130000
40.416691,-3.700345,8457,1,130000
34.053717,-118.2427266,1039,1,130000
10.7757,2.6937,1404,1,131000
48.85693,2.3412,603903,0,131000
39.7795625,-86.1429225,43,0,131000
32.302897,-90.183488,678,0,131000
33.951436,-118.209679,1764,0,131000
42.767456,-78.743906,238,1,131000
50.88203,7.1099,129,1,131000
53.382966143,-1.465899952,79,1,131000
-35.288689,-71.231911,1466,1,131000
44.748266,-75.132562,677,1,131000
38.895107055,-77.036368477,6026,0,131000
-33.456936631,-70.648267471,632,0,131000
7.999998739,-65.999995542,999,1,131000
10.29599,-68.029659,215,0,132000
36.1662859,-115.149225,347,0,132000
39.759997789,-98.499998911,420,0,132000
-23.219931,-44.715382,400,1,132000
10.246944,-67.596111,1,0,132000
-2.1773774,-79.8992972,522,1,132000
10.592144,-71.687637,153,1,132000
1.2904527,103.852038,349,0,132000
28.4636296,-16.2518467,668,1,133000
27.947423,-82.458776,407,0,133000
3.904655,-73.076401,935,1,133000
-0.1806532,-78.4678382,610,1,133000
-23.562837,-46.654633,313,0,133000
35.0456297,-85.3096801,184,0,133000
28.49308,-82.472287,1929,0,133000
18.257054,-66.105989,76,1,133000
43.041072,-87.909421,1243,1,133000
45.421776,-75.691183,98,0,133000
18.446344,-66.07558,691,0,133000
40.463667,-3.74922,342,1,133000
24.024437,-104.670259,300,1,133000
2.94905165,101.76994705,490,0,133000
-31.416187,-62.085956,830,1,133000
32.08059,-81.090103,181,0,133000
8.531663,-80.134925,20195,0,134000
41.6809707,44.0287382,1357,1,134000
42.358894,-71.056742,9522,1,134000
-34.608983,-58.373135,1417,0,134000
8.531663,-80.134925,59,1,134000
51.507276,-0.12766,89,0,134000
-38.01158735,-57.5814305,3651,0,134000
44.410384,8.938974,2707,0,134000
42.0369327,-71.683502,69,0,134000
-19.918177,-43.937053,64,0,134000
42.8235015,-1.6959458,11,1,134000
41.381959827,2.147558326,144,1,134000
21.3069444,-157.8583333,431,0,134000
43.262707396,-2.92527792,405,1,134000
10.171745716,-69.376672404,870,1,134000
27.990457,-82.451185,287,1,134000
-23.5505199,-46.6333094,438,0,134000
51.544609312,-0.0571694869996,2333,0,135000
-10.861639,-53.104038,111,1,135000
9.970512,-84.196793,108569,0,135000
40.655075,-73.937714,300,1,135000
39.5696005,2.6501603,421,1,135000
48.76203735,1.88713756213,7,0,135000
-3.84824,-49.107749,414,1,135000
-34.822521543,-56.173496783,1052,1,135000
40.416705,-3.703583,919,0,135000
37.78008,-122.420168,1649,1,135000
40.813599,-96.70261,1026,1,135000
-0.166570500505,-78.5566815018,2460,0,135000
48.2083537,16.3725042,519,0,135000
43.262707396,-2.92527792,41,1,135000
51.507276,-0.12766,109,1,135000
38.7257,-9.15025,526,1,135000
10.16666893,-68.08332863,1915,0,135000
42.173819,-8.502473,418,1,135000
-15.7942287,-47.8821658,361,1,135000
40.244545,-3.696013,166,1,135000
40.1629589,-83.1512227,219,1,136000
10.66667,107.78333,514,1,136000
33.766714,-118.192393,259,0,136000
-10.861639,-53.104038,1220262,0,136000
39.390897,-99.066067,2675,1,136000
-35.288689,-71.231911,210,0,136000
31.447238,-99.317341,77,1,136000
-10.861639,-53.104038,5673,0,136000
38.895107055,-77.036368477,10725,1,136000
50.8674164,4.3772981,1238,1,136000
45.420421,-75.692432,310,1,136000
38.9071923,-77.0368707,70,1,137000
8.531663,-80.134925,59,1,137000
40.713054,-74.007228,1811,1,137000
39.347484,22.571366,204,1,137000
-10.861639,-53.104038,8148,0,137000
-9.99999662,-75.999997963,169,0,137000
-34.6037232,-58.3815931,4304,0,137000
56.130366,-106.346771,269,1,137000
21.1197292,-101.695817,112512,0,137000
45.516018,-122.681425,2049,1,137000
51.165691,10.451526,1651,1,137000
-0.1806532,-78.4678382,610,1,137000
3.4105752,-76.578756879,163,1,137000
48.853407177,2.348798464,841,0,138000
41.336119,2.042851,109,1,138000
40.93,-3.4,1292,0,138000
41.916621,1.92571,1752,1,138000
-33.437234,-70.650018,27657,0,138000
34.053717,-118.2427266,841,1,138000
51.5073509,-0.1277583,640,0,138000
29.7604267,-95.3698028,825,0,138000
7.999998739,-65.999995542,702,1,138000
-34.613149508,-58.377226623,320,0,139000
40.713054,-74.007228,1525,1,139000
7.999998739,-65.999995542,560,1,139000
47.881443,10.606192,1920,0,139000
52.517037,13.38886,1275,0,139000
8.334471,-75.666624,371,1,139000
-10.861639,-53.104038,275,0,139000
42.331427,-83.0457538,359,1,139000
40.589699,-75.464699,45,1,139000
7.999998739,-65.999995542,735,1,139000
36.8507689,-76.2858726,6245,1,139000
18.898577,-70.496437,58,1,139000
21.334221,-158.081924,947,1,139000
4.61495,-74.06938,93,0,139000
7.999998739,-65.999995542,458,0,139000
43.60761,-116.1934,410,0,139000
37.09024,-95.712891,7,0,139000
-22.880809,-43.104571,88,1,140000
25.775084,-80.194702,1899,0,140000
11.89555,-85.897987,5319,0,140000
19.43253,-99.13321,10942,0,140000
38.895107055,-77.036368477,47633,1,140000
10.566899406,123.71609866,319,1,140000
40.463667,-3.74922,139,1,140000
43.940449,-120.605279,31,1,140000
10.501823,-66.912105,1354,1,140000
43.483205825,-8.236889973,75,1,140000
45.76731,4.834251,26,1,140000
37.939456,-104.8355332,1506,1,140000
40.71443,-74.00608,6248,0,140000
38.895107055,-77.036368477,3346,0,140000
29.31166,47.481766,710,1,140000
40.896461,29.371326,750,0,140000
10.170488,-68.001121,391,1,141000
-10.861639,-53.104038,309,1,141000
-17.866667,-63.0,157,1,141000
10.592144,-71.687637,153,1,141000
-34.608983,-58.373135,55,1,141000
42.44345,-87.82556,857,0,141000
40.9312099,-73.8987469,89,1,141000
39.000267221,-105.500828532,220,1,141000
-0.36923,35.286018,1453,1,141000
37.88038,-122.538418,245,1,141000
38.892062,-77.019912,364,0,141000
-10.861639,-53.104038,877,0,141000
33.522859,-86.807705,511,1,141000
40.463667,-3.74922,342,1,141000
-32.789895,-60.729145,9410,1,141000
42.345799,-71.15125,47,1,141000
-0.1806532,-78.4678382,89,1,141000
10.986287,-64.102413,4687,0,141000
1.2904527,103.852038,2249,1,142000
-35.288689,-71.231911,337,0,142000
30.3217892,-81.6760985,134,0,142000
43.313387,-5.94192,2260,1,142000
40.702937,-3.430855,80,1,142000
-10.861639,-53.104038,82,0,142000
51.507276,-0.12766,109,1,142000
40.896461,29.371326,5371,1,142000
8.531663,-80.134925,59,1,142000
3.904655,-73.076401,255,1,142000
-29.703424,-53.815205,121,1,142000
33.981123,-118.4298,218,1,142000
34.938729714,-82.227058263,45,1,142000
9.970512,-84.196793,24,1,142000
18.472019,-69.902031,97,0,142000
-45.925919,-67.553344,7283,0,142000
18.215692,-66.414655,137,0,142000
26.714439,-80.054947,58,0,142000
34.053717,-118.2427266,718,0,142000
37.526683,-85.290484,2748,0,142000
18.4863331,-66.8254545,140,0,142000
38.7604815,-92.5617875,1477,1,142000
20.572238354,-101.191187547,190,1,142000
3.904655,-73.076401,870,1,143000
42.84637,-2.672519,876,1,143000
8.433333,-82.433333,508,1,143000
20.9673702,-89.5925857,288,0,143000
39.759997789,-98.499998911,47,0,143000
-40.6032751,-73.0921636,10926,0,143000
10.665156,-71.623075,1057,0,143000
-34.608983,-58.373135,3264,1,143000
10.118996,-63.729862,8957,1,143000
42.358655,-71.056739,263,0,143000
43.427176,-5.617155,2549,0,143000
38.895107055,-77.036368477,361,1,143000
10.170488,-68.001121,1222,0,143000
41.5051613,-81.6934446,756,1,144000
-7.115248,-34.861053,92,1,144000
20.706677,-101.356281,392,0,144000
44.087924,-75.807071,1799,1,144000
48.853407177,2.348798464,457,0,144000
30.267153,-97.7430608,423,1,144000
-1.455826482,-48.504436911,437,1,144000
-34.921448644,-57.954529641,971,0,144000
40.7305991,-73.9865812,13,1,144000
52.152321,5.29232,1717,1,144000
54.0,-2.0,1044,0,144000
42.0618557,-83.1541796,7368,0,144000
31.447238,-99.317341,282,1,144000
39.099792,-94.578559,5483,1,144000
36.039696495,-114.981937009,2151,0,145000
40.0757384,-74.4041622,248,1,145000
19.43253,-99.13321,3277,0,145000
10.170488,-68.001121,425,0,145000
-28.627115,-56.028266,2385,1,145000
19.446316788,-99.160436792,1794,1,145000
-33.437994,-70.650398,478,0,145000
3.4105752,-76.578756879,126,1,145000
33.766714,-118.192393,121,1,145000
38.895107055,-77.036368477,182545,0,145000
36.7441242,-4.0975579,1749,1,145000
40.4167754,-3.7037902,719,1,145000
13.833325985,-88.916668507,450,1,145000
18.930125,72.830085,7,0,145000
42.0450722,-87.6876969,1232,1,145000
-34.921448644,-57.954529641,4230,1,145000
-38.73383,-72.584496,241,1,145000
19.43253,-99.13321,1995,0,145000
-22.275276,-42.419415,2299,1,145000
4.614943,-74.069374,116,1,145000
42.4310806,-83.4832262,121,1,145000
40.11993,-111.670355,185,1,146000
42.302395,-70.906605,478,0,146000
38.9071923,-77.0368707,15459,1,146000
40.759776,-73.817302,294,0,146000
7.999998739,-65.999995542,663,1,146000
38.913792,-6.35759,13958,1,146000
-35.288689,-71.231911,1389,1,146000
10.023789989,-69.264639998,2309,1,146000
10.488007909,-66.879186007,752,1,146000
9.010793,38.761253,1235,0,146000
40.4933095,-3.8758396,164,1,147000
-34.985949,-71.241775,111,1,147000
43.524673,12.1605,31207,0,147000
41.387019,2.170044,1004,1,147000
38.994926,-75.452394,15479,1,147000
30.438256167,-84.280729983,957,1,147000
33.99882,-81.04537,1216,1,147000
41.883229,-87.632398,720,0,147000
10.144862,-67.990097,2173,1,147000
43.0125274,-83.6874562,958,0,147000
37.211164,-119.662127,7090,0,147000
40.6781784,-73.9441579,144,1,147000
53.348069,-6.248268,1818,1,148000
-22.275276,-42.419415,176,1,148000
39.390897,-99.066067,4781,0,148000
33.4483771,-112.0740373,1469,0,148000
-2.2124357,-79.895812,2007,1,148000
7.999998739,-65.999995542,559,0,148000
-27.366668691,-70.333326925,77,0,148000
23.159167,-82.271056,866,0,148000
40.9312099,-73.8987469,89,1,148000
-22.925023,-43.225021,239,0,148000
52.336767,-6.46014,119,1,148000
40.714545,-74.007112,95,0,148000
32.316215,-106.780434,401,1,149000
30.439763,-84.28065,1219,0,149000
-33.869598,151.206955,63,1,149000
-34.3773987,-55.2382144,586,1,149000
-22.275276,-42.419415,81,0,149000
45.0534751,9.6947461,171,1,149000
10.073887165,-69.322779619,330,1,149000
7.999998739,-65.999995542,3450,1,149000
43.524673,12.1605,381,1,149000
42.401849,21.431034,130,1,149000
-30.0238,-51.117085,254,1,149000
-15.599004,-56.094894,96,0,150000
51.5445553,-0.2739045,3822,0,150000
49.683498,-1.90496,1285,1,150000
39.5341789,2.8577105,1145,0,150000
38.322234,-104.739288,2921,1,150000
42.767456,-78.743906,238,1,150000
7.999998739,-65.999995542,12248,0,150000
38.9071923,-77.0368707,1311,0,150000
32.776568123,-79.930916563,152,0,150000
7.999998739,-65.999995542,1706,0,150000
10.501823,-66.912105,11723,0,150000
7.999998739,-65.999995542,168,1,150000
-38.007287,-57.55958,229,1,150000
-16.45112,-39.064751,119,1,151000
49.815273,6.129583,300,1,151000
40.463667,-3.74922,233,1,151000
6.91224,28.768451,4168,1,151000
40.317089,-4.46109,934,0,151000
41.527477,2.393399,254,1,151000
37.987038153,-1.130036262,376,1,151000
40.713054,-74.007228,1276,0,151000
45.46796,9.18177,540,0,151000
39.866707,-86.141654,185,1,151000
39.390897,-99.066067,308,1,151000
10.2313205,-67.2847875,1007,1,152000
51.5073509,-0.1277583,3362,0,152000
18.932548,-103.881178,456,1,152000
37.587883,-122.061906,4781,1,152000
40.71426859,-74.005968449,46,0,152000
33.878572,-80.864614,589,1,152000
21.190368,-86.819508,51,0,152000
22.748865,-98.971617,133,1,152000
28.49308,-82.472287,3,1,152000
-33.437234,-70.650018,315,0,152000
36.840096,-2.4679,23490,0,152000
33.98971,-118.379925,331,0,152000
7.7583137,-72.2436932,139,1,152000
10.139671,-67.933988,282,0,153000
43.940449,-120.605279,535,1,153000
40.4777947,-3.70350755,432,0,153000
19.43253,-99.13321,1068,0,153000
-26.2041028,28.0473051,602,1,153000
7.999998739,-65.999995542,310,1,153000
45.4613453,9.15933655,1943,0,153000
10.495368,-66.848877,12202,0,153000
4.598048,-74.076087,1694853,0,153000
16.094498,-93.751264,515,1,153000
10.1579312,-67.9972104,42,1,153000
40.854052,-73.889228,1276,1,153000
19.43253,-99.13321,3311,1,153000
8.306221,-62.732032,1042,0,153000
20.6282229,-87.0756578,538,0,153000
-15.7942287,-47.8821658,361,1,153000
53.546135,-113.491213,121,0,153000
29.4241219,-98.4936282,509,1,153000
54.0,-2.0,375,1,153000
21.190368,-86.819508,50,0,153000
33.951436,-118.209679,367,0,154000
38.934799,-94.327093,197,0,154000
42.8864468,-78.8783689,205,0,154000
38.896702,-77.0728,6315,0,154000
27.9094665,-82.7873244,24880,0,154000
41.159499572,-81.440388586,193,0,154000
30.440741,-84.278328,370,0,154000
29.760448,-95.369777,344,1,154000
30.26759,-97.74299,7753,0,154000
19.43253,-99.13321,3311,1,154000
38.904785,-77.016275,925,1,154000
10.495368,-66.848877,1181,0,154000
10.1176433,-68.0477509,766,1,154000
1.086353,104.032941,399,0,154000
8.590882,-71.168286,16383,0,154000
23.634501,-102.552784,1046,0,154000
34.80484,135.535583,1906,0,154000
51.507276,-0.12766,1148,1,154000
19.43253,-99.13321,3311,1,154000
51.090614,10.382207,115,1,155000
-27.4689682,153.0234991,18,1,155000
-34.608983,-58.373135,956,1,155000
-22.0175,-47.89083,153,1,155000
25.775084,-80.194702,150,0,155000
27.95799,-15.606245,107,1,155000
24.8667795,67.0311286,144,1,155000
3.904655,-73.076401,16,0,155000
25.774267133,-80.193657243,1033,0,155000
8.623508,39.632808,192,0,155000
10.501823,-66.912105,438,1,155000
30.185159,-85.73078,378,1,155000
23.634501,-102.552784,61463,0,156000
9.559722,-69.201944,499,0,156000
5.0646046,-75.4992304,602,1,156000
32.715738,-117.1610838,685,1,156000
-7.115248,-34.861053,92,1,156000
40.714545,-74.007112,600,1,156000
33.4483771,-112.0740373,445,1,156000
39.96199,-83.00276,384,0,156000
33.5778631,-101.8551665,1853,0,156000
38.829262,-3.57932,1025,1,156000
39.952337717,-75.163787683,110,0,156000
37.33858,-121.88557,272,1,156000
46.98092,-123.88933,712,1,157000
49.26039,-123.11336,300,0,157000
35.6894875,139.6917064,269,1,157000
10.4696404,-66.8037185,272,1,157000
23.137991,-82.365856,1430,1,157000
39.951061,-75.16562,4135,1,157000
17.547933,-99.498937,128,0,157000
39.1670396,-86.5342881,20013,1,157000
38.9071923,-77.0368707,973,0,157000
7.474857,3.913681,424,0,157000
-9.99999662,-75.999997963,1164,0,157000
-22.275276,-42.419415,639,1,157000
43.295147,6.496333,3421,0,157000
7.999998739,-65.999995542,124,1,158000
41.894738814,12.483896894,1177,1,158000
-34.905556,-56.185251,2386,1,158000
22.748865,-98.971617,1348,0,158000
40.713054,-74.007228,20,1,158000
-26.18376,28.00687,100,1,158000
29.31166,47.481766,710,1,158000
24.024437,-104.670259,300,1,158000
45.421776,-75.691183,639,1,158000
28.49308,-82.472287,332,0,158000
-25.296141,-57.630913,12903,0,158000
6.03037085,-63.85359505,1451,0,158000
10.170488,-68.001121,391,1,158000
19.43253,-99.13321,1379,1,158000
20.1010608,-98.7591311,780,0,158000
44.4343,26.102961,333,0,158000
39.4225192,-111.7143584,909,1,158000
42.281419,-83.748478,4001,0,158000
7.999998739,-65.999995542,544,1,158000
33.748547,-84.391502,1368,1,158000
43.648557,-79.385361,199,0,159000
7.999998739,-65.999995542,953,0,159000
38.892062,-77.019912,1677,1,159000
-12.05,-77.050003,380,1,159000
47.44149,-122.29612,8544,0,159000
-10.861639,-53.104038,986,0,159000
8.537981,-80.782127,647,0,159000
51.220562,4.399309,286,0,159000
7.999998739,-65.999995542,1046,1,160000
4.131437,-55.920311,459,1,160000
-23.442503,-58.443832,576,1,160000
47.6859573,-122.1920249,229,0,160000
6.244061,-75.573596,52,1,160000
-10.909398,-37.074417,1812,1,160000
18.471875,-69.891417,2038,0,160000
20.999997387,-100.999999516,832,1,160000
-34.7423674,-58.3965431,364,1,160000
7.999998739,-65.999995542,75532,0,160000
-7.115248,-34.861053,92,1,160000
53.479147,-2.244745,245,1,160000
-20.316839,-40.309916,120,0,160000
-14.7833,-64.783302,42,0,160000
38.973037,-95.235957,85,1,160000
7.999998739,-65.999995542,999,1,160000
32.221878,-110.971225,3767,1,161000
-33.5258224,-70.5807738,19,0,161000
39.759997789,-98.499998911,895,1,161000
31.9856936,-102.0843261,143,1,161000
-33.4691199,-70.641997,776,1,161000
42.767456,-78.743906,238,1,161000
-34.608507,-58.373488,764,0,161000
-34.613149508,-58.377226623,370,1,161000
43.524673,12.1605,381,1,161000
-12.05,-77.050003,282,1,161000
37.804367866,-122.270799565,506,1,161000
38.9071923,-77.0368707,3058,1,161000
32.749904,-97.330339,37,1,161000
3.904655,-73.076401,139,0,161000
-2.201007,-79.881894,468,1,161000
14.631718,-90.467437,51,0,162000
-32.999997688,-55.999997621,36,1,162000
7.999998739,-65.999995542,1213,1,162000
28.49308,-82.472287,2254,1,162000
40.0010718,-0.048262,334,1,162000
32.71576,-117.163817,96,1,162000
9.319364,-70.602362,1500,1,162000
16.094498,-93.751264,515,1,162000
-31.416187,-62.085956,2640,1,162000
8.531663,-80.134925,3203,0,162000
10.523236,-66.928367,1517,1,162000
41.769587,12.658787,12,0,162000
-26.9377146,-54.4342138,375,1,162000
-33.423889,-70.83876,207,1,162000
20.8542575,-99.84756,1540,1,162000
-25.428356,-49.273252,231,1,162000
22.5421934,88.3515894,1774,0,162000
20.572238354,-101.191187547,140,1,162000
-35.288689,-71.231911,2109,1,162000
9.075685,7.462156,529,1,162000
39.000267221,-105.500828532,133,1,163000
10.070425,-70.949415,12912,1,163000
19.38061275,-99.1614802,1358,0,163000
40.713054,-74.007228,1622,0,163000
40.713054,-74.007228,869,1,163000
40.896461,29.371326,181,1,163000
40.773869,-74.024683,1942,1,163000
-33.8548157,151.2164539,7278,1,163000
37.587883,-122.061906,4781,0,163000
-32.946816909,-60.639319844,977,0,163000
40.463667,-3.74922,249,1,163000
39.952337717,-75.163787683,2502,1,163000
19.43253,-99.13321,1379,1,163000
41.883229,-87.632398,7087,0,164000
41.883229,-87.632398,7087,0,164000
41.945074,-71.281084,1306,1,164000
52.373085,4.893276,170,0,164000
47.6236,-122.318298,30020,0,164000
-6.1744651,106.822745,250,0,164000
43.60761,-116.1934,410,0,164000
39.759997789,-98.499998911,195,1,164000
41.4047742,-81.7229086,27,0,164000
39.099792,-94.578559,217,1,164000
33.748547,-84.391502,331,1,164000
41.894738814,12.483896894,1177,1,164000
-2.201007,-79.881894,67,0,164000
40.0583238,-74.4056612,5743,0,164000
3.904655,-73.076401,870,1,164000
-27.451532,-58.987846,4550,0,164000
-30.033056,-51.23,36,1,164000
46.623974,2.462247,391,1,164000
40.692529,-73.990996,360,1,164000
40.4167754,-3.7037902,618,1,164000
39.186688,-96.5666,530,1,165000
42.358894,-71.056742,23,1,165000
53.533346,-2.285673,49,0,165000
38.895107055,-77.036368477,361,1,165000
36.529745,-6.292648,3165,1,165000
37.510861,-78.666382,5252,0,165000
22.257963,-97.868369,308,1,165000
19.43253,-99.13321,1117,0,165000
18.215692,-66.414655,12005,0,165000
41.387019,2.170044,958,0,165000
10.329707,-68.746258,413,1,165000
28.49308,-82.472287,477,1,165000
51.090614,10.382207,115,1,165000
-28.047809,-56.018438,124,1,165000
23.634501,-102.552784,581,0,165000
36.716599,-4.4166,2677,0,166000
-34.608983,-58.373135,111,1,166000
25.77842,-100.18896,576,1,166000
40.463667,-3.74922,342,1,166000
10.0761142,-69.3095674,1954,1,166000
56.130366,-106.346771,70,1,166000
43.524673,12.1605,1239,0,166000
36.8507689,-76.2858726,6245,1,166000
38.9071923,-77.0368707,10981,0,166000
19.43253,-99.13321,1379,1,166000
43.2233925,-71.5299493,616,1,166000
-23.1972424,-66.0593506868,435,1,167000
-29.7498334,-75.74854275,174,0,167000
37.33858,-121.88557,272,1,167000
39.759997789,-98.499998911,378,1,167000
10.665156,-71.623075,416,1,167000
-7.115248,-34.861053,92,1,167000
36.5270612,-6.2885962,213,1,167000
-23.30996,-51.1654,218,1,167000
38.952723,-76.701249,1580,1,167000
43.940449,-120.605279,31,1,167000
43.651893,-79.381713,401,0,167000
24.024437,-104.670259,300,1,167000
19.432788,-99.134136,2145,1,167000
43.306511,-1.999898,10,0,167000
4.614943,-74.069374,35,0,167000
18.898577,-70.496437,451,1,167000
-34.613149508,-58.377226623,2049,1,167000
27.463351,-82.581917,5241,1,167000
10.665156,-71.623075,204,1,167000
40.416705,-3.703583,667,1,167000
20.025017,-75.821326,4195,1,167000
21.521757,-77.781167,3157,0,168000
43.7844397,-88.7878678,21,0,168000
43.09406,-7.83096,700,0,168000
39.5696005,2.6501603,239,0,168000
38.895107055,-77.036368477,309,1,168000
37.77492698,-122.419416874,50,1,168000
53.3005939,-2.371833,1642,0,168000
47.322047,5.04148,263,0,168000
40.692449,-73.990358,312,0,168000
31.046051,34.851612,346,1,168000
48.6928048,6.1838123,760,0,168000
8.537981,-80.782127,94,1,168000
-8.0578381,-34.8828969,631,1,168000
-23.550328,-46.633965,4589,1,168000
41.893258,12.483062,112,0,168000
38.892062,-77.019912,42,0,168000
-3.267846,-79.952473,369,1,168000
41.927062,-73.997619,1141,1,168000
-2.201007,-79.881894,4893,1,169000
-0.190413,-78.495995,4685,0,169000
-25.094938,-50.163093,1946,0,169000
10.5120053,-66.9454161,1202,0,169000
9.933328641,-84.083328004,612,0,169000
18.215692,-66.414655,110,1,169000
-20.0897411,-43.9887309,5481,1,169000
-38.9524444,-68.0641389,183,1,169000
40.7305991,-73.9865812,7,1,169000
3.2938852,101.7620824,328,0,169000
10.495368,-66.848877,808,1,169000
38.892062,-77.019912,838,1,169000
39.759997789,-98.499998911,66,0,169000
28.49308,-82.472287,51,1,169000
-10.861639,-53.104038,11326,1,169000
40.416705,-3.703583,250,0,170000
-7.9986401,-34.8459552,124,1,170000
25.775084,-80.194702,115,1,170000
28.1235459,-15.4362574,719,1,170000
41.049788,-3.941834,685,1,170000
47.390294,0.688851,68,1,170000
28.49308,-82.472287,2254,1,170000
42.345799,-71.15125,47,1,170000
17.98332564,-92.916669475,785,1,170000
5.166304,-75.766705,431,1,170000
-34.608983,-58.373135,613,1,170000
51.507276,-0.12766,235,1,170000
43.651893,-79.381713,56,1,170000
38.986824,-77.071635,11,1,170000
39.9259463,-75.1196199,211,1,170000
38.577896,-92.187689,1356,1,170000
10.073887165,-69.322779619,330,0,170000
-10.861639,-53.104038,3991,1,170000
10.0614503,-69.3661006,384,1,170000
10.251366,-67.601725,552,1,170000
43.524673,12.1605,1032,0,170000
10.495368,-66.848877,194,0,170000
25.7748127961,-80.1977269857,517,1,170000
16.094498,-93.751264,515,1,170000
40.463667,-3.74922,25946,1,170000
7.999998739,-65.999995542,383,0,170000
40.713054,-74.007228,869,1,171000
42.358894,-71.056742,80,1,171000
-15.7942287,-47.8821658,844,1,171000
10.376353,-66.954926,315,1,171000
33.815391,-94.548542,588,0,171000
-32.999997688,-55.999997621,1627,1,171000
7.999998739,-65.999995542,383,0,171000
-0.190413,-78.495995,630,1,171000
-15.7942287,-47.8821658,164,0,171000
18.735693,-70.162651,750,1,171000
40.416705,-3.703583,3413,0,171000
38.9071923,-77.0368707,16353,1,171000
7.999998739,-65.999995542,274,0,171000
40.896461,29.371326,181,1,171000
51.8963495,-8.4746966,739,0,172000
23.634501,-102.552784,5980,0,172000
38.895107055,-77.036368477,2439,1,172000
40.713054,-74.007228,108017,0,172000
42.88544,-78.87847,2460,0,172000
-1.6635508,-78.654646,2,1,172000
41.083217843,14.3349291,612,0,172000
10.236556727,-85.3452365,2208,1,172000
10.46477,-73.26062,177,1,172000
36.115609257,-97.058367367,166,1,172000
-22.275276,-42.419415,173,1,172000
36.8111384,-87.8954057,332,0,172000
35.222936,-80.840161,515,0,172000
7.999998739,-65.999995542,3225,0,172000
35.222936,-80.840161,515,0,172000
35.222936,-80.840161,515,0,172000
-23.179239,-45.887184,171,1,172000
28.6000625,-81.3427437436,1056,1,172000
7.999998739,-65.999995542,8796,1,172000
6.244061,-75.573596,110,0,172000
7.999998739,-65.999995542,597,1,172000
51.7060502,-8.5225014,3562,1,173000
43.648557,-79.385361,77,1,173000
40.896461,29.371326,26,0,173000
19.43253,-99.13321,529,1,173000
7.999998739,-65.999995542,1209,1,173000
7.999998739,-65.999995542,1865,1,173000
-40.6032751,-73.0921636,10926,0,173000
37.688889,-97.336111,113,0,173000
28.49308,-82.472287,91,1,173000
52.132633,5.291266,60,0,173000
18.46634,-66.10474,1171,0,173000
-0.1806532,-78.4678382,160,1,173000
18.898577,-70.496437,2196,1,173000
10.505134,-66.827907,6337,1,173000
40.0583238,-74.4056612,752,1,173000
7.999998739,-65.999995542,8867,0,173000
39.165325,-86.5263857,208,1,173000
47.60621,-122.33207,535,1,173000
8.969963,-79.534983,12,0,174000
18.656821,-99.19287,930,0,174000
10.2313205,-67.2847875,1007,1,174000
-34.613149508,-58.377226623,929,0,174000
19.431949,-99.133125,226722,0,174000
40.713054,-74.007228,737,1,174000
40.713054,-74.007228,976,1,174000
25.793426432,-80.290047687,150,1,174000
10.1579312,-67.9972104,3494,0,174000
10.376353,-66.954926,315,1,174000
10.4696404,-66.8037185,119228,1,174000
19.375509,-99.166077,385,1,175000
